hospital_id,doctor_id,test_type,test_duration
85737,88737,1,39
85738,88738,0,141
85739,88739,0,65
85740,88740,2,151
85741,88741,0,168
85742,88742,3,156
85743,88743,2,172
85744,88744,3,122
85745,88745,1,95
85746,88746,1,113
85747,88747,3,165
85748,88748,3,48
85749,88749,0,144
85750,88750,3,88
85751,88751,3,138
85752,88752,2,173
85753,88753,3,150
85754,88754,2,20
85755,88755,0,52
85756,88756,2,41
85757,88757,1,31
85758,88758,1,114
85759,88759,3,77
85760,88760,0,92
85761,88761,2,161
85762,88762,2,43
85763,88763,0,84
85764,88764,2,130
85765,88765,2,101
85766,88766,3,92
85767,88767,3,98
85768,88768,0,99
85769,88769,1,24
85770,88770,2,61
85771,88771,2,155
85772,88772,1,22
85773,88773,3,92
85774,88774,1,142
85775,88775,0,92
85776,88776,1,54
85777,88777,1,24
85778,88778,1,74
85779,88779,0,86
85780,88780,0,141
85781,88781,1,36
85782,88782,3,123
85783,88783,0,71
85784,88784,1,91
85785,88785,0,134
85786,88786,2,129
85787,88787,2,102
85788,88788,2,93
85789,88789,3,127
85790,88790,2,132
85791,88791,1,61
85792,88792,2,54
85793,88793,0,96
85794,88794,1,142
85795,88795,1,84
85796,88796,2,69
85797,88797,3,167
85798,88798,2,16
85799,88799,3,127
85800,88800,3,90
85801,88801,3,169
85802,88802,2,49
85803,88803,3,19
85804,88804,0,46
85805,88805,3,22
85806,88806,2,60
85807,88807,3,72
85808,88808,1,107
85809,88809,2,40
85810,88810,1,161
85811,88811,1,132
85812,88812,1,135
85813,88813,0,178
85814,88814,3,144
85815,88815,2,38
85816,88816,2,17
85817,88817,3,84
85818,88818,0,101
85819,88819,0,87
85820,88820,2,172
85821,88821,3,131
85822,88822,2,120
85823,88823,3,129
85824,88824,0,50
85825,88825,0,25
85826,88826,2,24
85827,88827,3,53
85828,88828,3,151
85829,88829,1,139
85830,88830,3,146
85831,88831,1,171
85832,88832,2,78
85833,88833,3,90
85834,88834,0,176
85835,88835,3,105
85836,88836,2,79
85837,88837,2,50
85838,88838,0,95
85839,88839,2,117
85840,88840,2,122
85841,88841,0,40
85842,88842,3,118
85843,88843,3,42
85844,88844,2,87
85845,88845,2,43
85846,88846,1,80
85847,88847,2,97
85848,88848,3,17
85849,88849,3,110
85850,88850,1,112
85851,88851,0,58
85852,88852,1,128
85853,88853,3,84
85854,88854,0,148
85855,88855,0,73
85856,88856,0,64
85857,88857,2,93
85858,88858,3,114
85859,88859,0,35
85860,88860,0,76
85861,88861,2,53
85862,88862,3,109
85863,88863,2,155
85864,88864,2,169
85865,88865,3,45
85866,88866,1,136
85867,88867,1,21
85868,88868,3,163
85869,88869,2,98
85870,88870,3,120
85871,88871,1,100
85872,88872,1,31
85873,88873,2,149
85874,88874,2,75
85875,88875,1,77
85876,88876,0,138
85877,88877,3,121
85878,88878,1,117
85879,88879,1,143
85880,88880,3,90
85881,88881,1,112
85882,88882,1,172
85883,88883,1,153
85884,88884,3,71
85885,88885,2,138
85886,88886,1,95
85887,88887,2,137
85888,88888,3,77
85889,88889,3,115
85890,88890,1,118
85891,88891,1,98
85892,88892,0,67
85893,88893,0,69
85894,88894,2,105
85895,88895,0,116
85896,88896,3,83
85897,88897,0,122
85898,88898,1,90
85899,88899,1,92
85900,88900,3,161
85901,88901,2,30
85902,88902,1,153
85903,88903,2,99
85904,88904,3,156
85905,88905,0,152
85906,88906,0,69
85907,88907,1,158
85908,88908,0,88
85909,88909,2,143
85910,88910,1,179
85911,88911,3,56
85912,88912,2,162
85913,88913,0,84
85914,88914,2,101
85915,88915,0,71
85916,88916,2,76
85917,88917,3,34
85918,88918,1,52
85919,88919,2,52
85920,88920,1,120
85921,88921,2,39
85922,88922,1,20
85923,88923,1,35
85924,88924,2,113
85925,88925,0,119
85926,88926,3,44
85927,88927,3,164
85928,88928,2,95
85929,88929,2,74
85930,88930,2,167
85931,88931,1,56
85932,88932,3,87
85933,88933,3,15
85934,88934,2,107
85935,88935,2,129
85936,88936,0,139
85937,88937,3,71
85938,88938,3,118
85939,88939,2,71
85940,88940,0,58
85941,88941,0,21
85942,88942,0,150
85943,88943,2,71
85944,88944,2,42
85945,88945,3,158
85946,88946,3,43
85947,88947,3,19
85948,88948,2,56
85949,88949,2,131
85950,88950,0,131
85951,88951,3,131
85952,88952,1,35
85953,88953,2,80
85954,88954,1,125
85955,88955,2,34
85956,88956,2,93
85957,88957,1,36
85958,88958,0,85
85959,88959,0,57
85960,88960,2,72
85961,88961,2,74
85962,88962,0,93
85963,88963,3,15
85964,88964,1,118
85965,88965,1,144
85966,88966,1,115
85967,88967,0,149
85968,88968,2,81
85969,88969,3,86
85970,88970,1,157
85971,88971,2,50
85972,88972,3,125
85973,88973,1,87
85974,88974,1,61
85975,88975,2,124
85976,88976,0,126
85977,88977,0,143
85978,88978,0,164
85979,88979,2,165
85980,88980,1,35
85981,88981,3,24
85982,88982,0,145
85983,88983,3,40
85984,88984,1,144
85985,88985,3,59
85986,88986,1,86
85987,88987,2,98
85988,88988,3,31
85989,88989,1,41
85990,88990,0,153
85991,88991,3,110
85992,88992,1,32
85993,88993,3,174
85994,88994,2,102
85995,88995,3,47
85996,88996,2,110
85997,88997,1,151
85998,88998,3,103
85999,88999,0,40
86000,89000,3,23
86001,89001,1,113
86002,89002,0,58
86003,89003,1,165
86004,89004,1,79
86005,89005,3,63
86006,89006,3,47
86007,89007,0,39
86008,89008,0,30
86009,89009,0,93
86010,89010,0,99
86011,89011,1,25
86012,89012,0,85
86013,89013,3,138
86014,89014,2,54
86015,89015,1,125
86016,89016,1,147
86017,89017,2,47
86018,89018,1,105
86019,89019,3,54
86020,89020,0,19
86021,89021,0,66
86022,89022,1,123
86023,89023,3,24
86024,89024,3,116
86025,89025,0,99
86026,89026,3,87
86027,89027,1,146
86028,89028,3,35
86029,89029,2,64
86030,89030,0,151
86031,89031,2,176
86032,89032,0,125
86033,89033,1,115
86034,89034,2,147
86035,89035,1,29
86036,89036,2,69
86037,89037,2,143
86038,89038,2,52
86039,89039,3,35
86040,89040,1,55
86041,89041,0,91
86042,89042,3,149
86043,89043,1,112
86044,89044,0,56
86045,89045,3,129
86046,89046,0,17
86047,89047,0,36
86048,89048,2,30
86049,89049,1,127
86050,89050,1,56
86051,89051,3,19
86052,89052,3,125
86053,89053,3,90
86054,89054,2,86
86055,89055,1,176
86056,89056,0,155
86057,89057,3,107
86058,89058,0,133
86059,89059,3,19
86060,89060,2,146
86061,89061,1,97
86062,89062,1,30
86063,89063,3,114
86064,89064,0,171
86065,89065,1,29
86066,89066,2,38
86067,89067,1,33
86068,89068,2,87
86069,89069,0,36
86070,89070,1,70
86071,89071,3,33
86072,89072,2,43
86073,89073,1,60
86074,89074,3,160
86075,89075,1,121
86076,89076,1,105
86077,89077,0,18
86078,89078,2,49
86079,89079,3,64
86080,89080,0,37
86081,89081,2,42
86082,89082,3,35
86083,89083,1,84
86084,89084,2,97
86085,89085,1,121
86086,89086,2,140
86087,89087,3,91
86088,89088,0,170
86089,89089,2,135
86090,89090,0,39
86091,89091,3,137
86092,89092,1,71
86093,89093,1,101
86094,89094,2,92
86095,89095,1,63
86096,89096,0,128
86097,89097,2,153
86098,89098,2,25
86099,89099,0,64
86100,89100,3,68
86101,89101,2,172
86102,89102,1,18
86103,89103,2,118
86104,89104,1,78
86105,89105,2,149
86106,89106,2,116
86107,89107,3,162
86108,89108,2,59
86109,89109,1,153
86110,89110,3,19
86111,89111,2,169
86112,89112,0,22
86113,89113,0,15
86114,89114,3,158
86115,89115,1,155
86116,89116,3,18
86117,89117,2,21
86118,89118,3,137
86119,89119,1,104
86120,89120,3,74
86121,89121,1,165
86122,89122,3,114
86123,89123,1,47
86124,89124,0,72
86125,89125,0,30
86126,89126,0,164
86127,89127,1,171
86128,89128,2,154
86129,89129,3,101
86130,89130,3,71
86131,89131,0,101
86132,89132,3,34
86133,89133,2,118
86134,89134,2,131
86135,89135,1,50
86136,89136,3,135
86137,89137,2,33
86138,89138,3,73
86139,89139,1,30
86140,89140,1,25
86141,89141,0,124
86142,89142,2,83
86143,89143,2,115
86144,89144,1,101
86145,89145,2,105
86146,89146,3,144
86147,89147,3,81
86148,89148,3,22
86149,89149,3,31
86150,89150,3,45
86151,89151,1,128
86152,89152,2,62
86153,89153,3,81
86154,89154,1,131
86155,89155,2,66
86156,89156,3,87
86157,89157,3,96
86158,89158,1,112
86159,89159,3,152
86160,89160,1,25
86161,89161,2,49
86162,89162,2,21
86163,89163,0,86
86164,89164,2,62
86165,89165,3,99
86166,89166,1,177
86167,89167,3,120
86168,89168,3,113
86169,89169,2,150
86170,89170,3,165
86171,89171,1,101
86172,89172,2,40
86173,89173,0,170
86174,89174,2,98
86175,89175,3,116
86176,89176,1,136
86177,89177,3,168
86178,89178,3,33
86179,89179,0,92
86180,89180,0,22
86181,89181,3,63
86182,89182,1,124
86183,89183,2,163
86184,89184,2,88
86185,89185,2,84
86186,89186,2,15
86187,89187,2,150
86188,89188,2,159
86189,89189,3,20
86190,89190,3,105
86191,89191,1,121
86192,89192,0,120
86193,89193,1,115
86194,89194,0,173
86195,89195,1,152
86196,89196,3,147
86197,89197,2,151
86198,89198,2,72
86199,89199,3,104
86200,89200,2,51
86201,89201,0,115
86202,89202,1,53
86203,89203,2,45
86204,89204,2,50
86205,89205,3,36
86206,89206,0,70
86207,89207,3,165
86208,89208,0,91
86209,89209,3,25
86210,89210,0,33
86211,89211,1,111
86212,89212,1,56
86213,89213,2,53
86214,89214,2,72
86215,89215,3,54
86216,89216,0,71
86217,89217,0,24
86218,89218,2,42
86219,89219,3,64
86220,89220,1,54
86221,89221,0,106
86222,89222,1,158
86223,89223,1,52
86224,89224,1,169
86225,89225,0,35
86226,89226,3,122
86227,89227,2,134
86228,89228,1,110
86229,89229,0,117
86230,89230,2,89
86231,89231,0,121
86232,89232,3,129
86233,89233,2,75
86234,89234,0,160
86235,89235,0,163
86236,89236,3,41
86237,89237,0,131
86238,89238,3,38
86239,89239,1,85
86240,89240,3,101
86241,89241,1,51
86242,89242,1,76
86243,89243,3,129
86244,89244,0,63
86245,89245,3,82
86246,89246,2,119
86247,89247,1,88
86248,89248,2,18
86249,89249,3,104
86250,89250,2,137
86251,89251,3,130
86252,89252,3,80
86253,89253,1,71
86254,89254,1,132
86255,89255,0,40
86256,89256,3,25
86257,89257,1,122
86258,89258,2,166
86259,89259,2,31
86260,89260,3,163
86261,89261,2,87
86262,89262,2,137
86263,89263,1,110
86264,89264,2,43
86265,89265,0,39
86266,89266,1,29
86267,89267,0,55
86268,89268,1,134
86269,89269,0,87
86270,89270,3,77
86271,89271,0,105
86272,89272,1,156
86273,89273,0,113
86274,89274,0,154
86275,89275,0,148
86276,89276,3,89
86277,89277,0,164
86278,89278,0,155
86279,89279,1,72
86280,89280,2,167
86281,89281,0,134
86282,89282,2,128
86283,89283,3,172
86284,89284,1,152
86285,89285,3,170
86286,89286,1,151
86287,89287,2,126
86288,89288,3,31
86289,89289,2,129
86290,89290,0,50
86291,89291,0,49
86292,89292,1,146
86293,89293,3,124
86294,89294,2,35
86295,89295,0,127
86296,89296,3,148
86297,89297,2,78
86298,89298,0,26
86299,89299,1,38
86300,89300,0,16
86301,89301,0,130
86302,89302,3,17
86303,89303,1,97
86304,89304,2,111
86305,89305,1,88
86306,89306,2,98
86307,89307,1,150
86308,89308,3,46
86309,89309,0,134
86310,89310,1,140
86311,89311,2,104
86312,89312,0,30
86313,89313,2,72
86314,89314,3,95
86315,89315,1,55
86316,89316,0,55
86317,89317,3,27
86318,89318,1,111
86319,89319,3,178
86320,89320,0,99
86321,89321,3,48
86322,89322,2,175
86323,89323,2,167
86324,89324,1,80
86325,89325,0,132
86326,89326,0,76
86327,89327,0,100
86328,89328,0,70
86329,89329,3,160
86330,89330,3,169
86331,89331,2,106
86332,89332,0,65
86333,89333,1,26
86334,89334,3,161
86335,89335,1,151
86336,89336,0,124
86337,89337,0,58
86338,89338,3,140
86339,89339,3,154
86340,89340,1,85
86341,89341,2,98
86342,89342,0,100
86343,89343,2,79
86344,89344,0,133
86345,89345,1,29
86346,89346,2,57
86347,89347,3,59
86348,89348,1,47
86349,89349,0,145
86350,89350,0,119
86351,89351,3,93
86352,89352,1,28
86353,89353,2,117
86354,89354,1,15
86355,89355,2,33
86356,89356,2,168
86357,89357,0,98
86358,89358,3,68
86359,89359,1,106
86360,89360,1,156
86361,89361,1,21
86362,89362,1,25
86363,89363,1,93
86364,89364,1,111
86365,89365,1,75
86366,89366,3,76
86367,89367,0,19
86368,89368,2,111
86369,89369,3,56
86370,89370,2,121
86371,89371,1,15
86372,89372,3,128
86373,89373,2,160
86374,89374,1,107
86375,89375,2,43
86376,89376,1,134
86377,89377,3,133
86378,89378,0,122
86379,89379,3,126
86380,89380,2,132
86381,89381,0,151
86382,89382,1,52
86383,89383,0,118
86384,89384,2,85
86385,89385,0,78
86386,89386,0,132
86387,89387,0,25
86388,89388,2,24
86389,89389,0,110
86390,89390,3,46
86391,89391,3,56
86392,89392,1,54
86393,89393,2,66
86394,89394,0,36
86395,89395,2,28
86396,89396,3,46
86397,89397,1,164
86398,89398,0,135
86399,89399,1,128
86400,89400,0,145
86401,89401,3,124
86402,89402,1,34
86403,89403,0,146
86404,89404,2,72
86405,89405,2,125
86406,89406,2,62
86407,89407,0,101
86408,89408,2,162
86409,89409,1,62
86410,89410,1,32
86411,89411,1,88
86412,89412,0,60
86413,89413,3,107
86414,89414,2,73
86415,89415,2,66
86416,89416,3,40
86417,89417,0,121
86418,89418,0,23
86419,89419,1,38
86420,89420,3,158
86421,89421,2,133
86422,89422,1,173
86423,89423,2,59
86424,89424,3,58
86425,89425,3,23
86426,89426,2,111
86427,89427,1,119
86428,89428,1,151
86429,89429,2,74
86430,89430,2,139
86431,89431,0,141
86432,89432,2,97
86433,89433,3,65
86434,89434,1,96
86435,89435,3,102
86436,89436,2,94
86437,89437,0,100
86438,89438,1,152
86439,89439,3,179
86440,89440,2,115
86441,89441,2,41
86442,89442,1,42
86443,89443,3,147
86444,89444,0,34
86445,89445,0,125
86446,89446,1,43
86447,89447,0,177
86448,89448,3,83
86449,89449,2,24
86450,89450,0,26
86451,89451,3,118
86452,89452,3,30
86453,89453,2,111
86454,89454,1,70
86455,89455,2,151
86456,89456,2,132
86457,89457,2,167
86458,89458,3,152
86459,89459,0,163
86460,89460,2,17
86461,89461,2,109
86462,89462,1,99
86463,89463,3,58
86464,89464,1,89
86465,89465,2,164
86466,89466,2,21
86467,89467,2,86
86468,89468,1,147
86469,89469,1,100
86470,89470,2,92
86471,89471,3,32
86472,89472,0,48
86473,89473,3,26
86474,89474,3,78
86475,89475,3,112
86476,89476,3,15
86477,89477,1,37
86478,89478,0,35
86479,89479,1,30
86480,89480,1,133
86481,89481,0,172
86482,89482,0,127
86483,89483,0,121
86484,89484,1,101
86485,89485,2,132
86486,89486,1,97
86487,89487,2,117
86488,89488,3,126
86489,89489,1,113
86490,89490,3,79
86491,89491,2,44
86492,89492,0,140
86493,89493,2,18
86494,89494,2,174
86495,89495,0,98
86496,89496,3,61
86497,89497,0,109
86498,89498,2,99
86499,89499,2,98
86500,89500,1,145
86501,89501,3,171
86502,89502,3,123
86503,89503,1,38
86504,89504,1,62
86505,89505,2,70
86506,89506,2,21
86507,89507,2,43
86508,89508,2,152
86509,89509,3,128
86510,89510,2,115
86511,89511,3,105
86512,89512,3,98
86513,89513,2,89
86514,89514,3,167
86515,89515,2,128
86516,89516,0,168
86517,89517,0,28
86518,89518,2,73
86519,89519,0,134
86520,89520,0,141
86521,89521,0,83
86522,89522,3,72
86523,89523,1,176
86524,89524,3,168
86525,89525,2,89
86526,89526,0,19
86527,89527,0,27
86528,89528,1,154
86529,89529,0,174
86530,89530,1,44
86531,89531,2,173
86532,89532,1,101
86533,89533,0,100
86534,89534,3,159
86535,89535,3,136
86536,89536,2,150
86537,89537,0,177
86538,89538,0,77
86539,89539,3,148
86540,89540,0,28
86541,89541,0,112
86542,89542,0,85
86543,89543,0,82
86544,89544,0,140
86545,89545,0,54
86546,89546,1,61
86547,89547,1,130
86548,89548,0,75
86549,89549,3,138
86550,89550,1,63
86551,89551,3,26
86552,89552,0,168
86553,89553,0,164
86554,89554,2,122
86555,89555,1,79
86556,89556,1,86
86557,89557,1,117
86558,89558,1,120
86559,89559,0,105
86560,89560,1,161
86561,89561,0,92
86562,89562,3,127
86563,89563,3,96
86564,89564,0,58
86565,89565,1,28
86566,89566,0,77
86567,89567,0,156
86568,89568,2,60
86569,89569,3,145
86570,89570,0,89
86571,89571,0,19
86572,89572,2,87
86573,89573,2,62
86574,89574,2,47
86575,89575,0,134
86576,89576,3,123
86577,89577,1,150
86578,89578,0,42
86579,89579,1,33
86580,89580,0,89
86581,89581,0,116
86582,89582,2,106
86583,89583,1,49
86584,89584,2,134
86585,89585,0,124
86586,89586,3,179
86587,89587,2,146
86588,89588,0,41
86589,89589,2,93
86590,89590,0,100
86591,89591,1,137
86592,89592,1,139
86593,89593,1,68
86594,89594,2,82
86595,89595,0,119
86596,89596,1,43
86597,89597,1,136
86598,89598,3,160
86599,89599,3,37
86600,89600,0,139
86601,89601,2,28
86602,89602,0,133
86603,89603,1,20
86604,89604,2,167
86605,89605,1,167
86606,89606,1,24
86607,89607,0,115
86608,89608,0,137
86609,89609,3,57
86610,89610,1,95
86611,89611,3,173
86612,89612,2,133
86613,89613,0,67
86614,89614,1,110
86615,89615,2,128
86616,89616,1,125
86617,89617,0,66
86618,89618,2,127
86619,89619,0,39
86620,89620,2,156
86621,89621,1,76
86622,89622,3,142
86623,89623,1,141
86624,89624,1,157
86625,89625,1,39
86626,89626,3,159
86627,89627,0,65
86628,89628,0,86
86629,89629,2,47
86630,89630,1,58
86631,89631,1,86
86632,89632,0,147
86633,89633,2,90
86634,89634,2,23
86635,89635,3,23
86636,89636,0,155
86637,89637,0,49
86638,89638,0,179
86639,89639,1,35
86640,89640,0,36
86641,89641,0,104
86642,89642,0,72
86643,89643,2,123
86644,89644,2,161
86645,89645,0,151
86646,89646,2,25
86647,89647,0,42
86648,89648,3,105
86649,89649,2,161
86650,89650,3,60
86651,89651,0,24
86652,89652,2,37
86653,89653,1,20
86654,89654,1,128
86655,89655,1,137
86656,89656,1,16
86657,89657,1,70
86658,89658,2,50
86659,89659,2,147
86660,89660,3,101
86661,89661,0,161
86662,89662,3,78
86663,89663,3,82
86664,89664,1,25
86665,89665,0,112
86666,89666,0,86
86667,89667,1,178
86668,89668,3,115
86669,89669,0,166
86670,89670,3,170
86671,89671,3,66
86672,89672,1,140
86673,89673,2,106
86674,89674,0,97
86675,89675,0,60
86676,89676,3,77
86677,89677,0,156
86678,89678,3,159
86679,89679,3,98
86680,89680,3,69
86681,89681,1,178
86682,89682,1,56
86683,89683,3,51
86684,89684,3,31
86685,89685,1,167
86686,89686,2,122
86687,89687,3,53
86688,89688,0,69
86689,89689,0,69
86690,89690,3,120
86691,89691,1,82
86692,89692,3,162
86693,89693,0,37
86694,89694,2,163
86695,89695,0,51
86696,89696,1,159
86697,89697,1,68
86698,89698,1,131
86699,89699,3,56
86700,89700,3,41
86701,89701,0,33
86702,89702,0,118
86703,89703,3,79
86704,89704,0,33
86705,89705,3,126
86706,89706,2,101
86707,89707,1,69
86708,89708,0,143
86709,89709,1,48
86710,89710,2,57
86711,89711,2,162
86712,89712,2,172
86713,89713,3,128
86714,89714,2,170
86715,89715,0,94
86716,89716,3,29
86717,89717,3,106
86718,89718,2,54
86719,89719,2,68
86720,89720,0,110
86721,89721,0,105
86722,89722,0,154
86723,89723,1,52
86724,89724,0,120
86725,89725,0,128
86726,89726,1,54
86727,89727,2,45
86728,89728,3,172
86729,89729,3,136
86730,89730,0,126
86731,89731,2,70
86732,89732,1,135
86733,89733,2,32
86734,89734,2,99
86735,89735,2,67
86736,89736,1,152
86737,89737,3,78
86738,89738,3,140
86739,89739,0,58
86740,89740,3,23
86741,89741,1,66
86742,89742,0,134
86743,89743,2,65
86744,89744,2,64
86745,89745,3,49
86746,89746,0,142
86747,89747,0,72
86748,89748,1,58
86749,89749,3,168
86750,89750,2,52
86751,89751,3,173
86752,89752,3,58
86753,89753,1,46
86754,89754,3,104
86755,89755,0,141
86756,89756,1,51
86757,89757,1,127
86758,89758,2,63
86759,89759,3,105
86760,89760,3,164
86761,89761,0,112
86762,89762,1,136
86763,89763,2,162
86764,89764,1,48
86765,89765,1,45
86766,89766,3,41
86767,89767,1,77
86768,89768,1,150
86769,89769,1,90
86770,89770,3,25
86771,89771,3,117
86772,89772,0,102
86773,89773,0,41
86774,89774,3,66
86775,89775,2,36
86776,89776,2,113
86777,89777,2,115
86778,89778,2,173
86779,89779,3,72
86780,89780,1,30
86781,89781,2,86
86782,89782,2,134
86783,89783,2,151
86784,89784,2,132
86785,89785,3,133
86786,89786,0,156
86787,89787,1,167
86788,89788,1,129
86789,89789,0,91
86790,89790,0,27
86791,89791,1,38
86792,89792,0,142
86793,89793,2,156
86794,89794,2,135
86795,89795,0,20
86796,89796,0,160
86797,89797,0,128
86798,89798,2,140
86799,89799,2,172
86800,89800,1,97
86801,89801,3,170
86802,89802,1,172
86803,89803,2,50
86804,89804,1,154
86805,89805,0,84
86806,89806,1,43
86807,89807,1,157
86808,89808,2,148
86809,89809,0,158
86810,89810,2,71
86811,89811,1,152
86812,89812,3,62
86813,89813,3,19
86814,89814,3,131
86815,89815,3,69
86816,89816,0,127
86817,89817,0,124
86818,89818,3,28
86819,89819,0,29
86820,89820,0,135
86821,89821,0,131
86822,89822,0,119
86823,89823,3,96
86824,89824,0,37
86825,89825,1,116
86826,89826,1,163
86827,89827,0,178
86828,89828,3,72
86829,89829,2,65
86830,89830,0,119
86831,89831,3,87
86832,89832,2,38
86833,89833,1,137
86834,89834,0,20
86835,89835,1,73
86836,89836,0,75
86837,89837,2,53
86838,89838,1,103
86839,89839,0,99
86840,89840,3,68
86841,89841,1,28
86842,89842,2,98
86843,89843,2,95
86844,89844,1,19
86845,89845,3,91
86846,89846,3,149
86847,89847,0,40
86848,89848,1,171
86849,89849,3,37
86850,89850,1,116
86851,89851,1,71
86852,89852,0,133
86853,89853,2,113
86854,89854,2,95
86855,89855,3,75
86856,89856,2,45
86857,89857,0,126
86858,89858,0,142
86859,89859,2,134
86860,89860,0,32
86861,89861,0,164
86862,89862,1,90
86863,89863,3,64
86864,89864,1,167
86865,89865,3,47
86866,89866,3,33
86867,89867,2,144
86868,89868,3,18
86869,89869,1,77
86870,89870,2,120
86871,89871,3,164
86872,89872,0,51
86873,89873,1,136
86874,89874,2,77
86875,89875,1,152
86876,89876,0,131
86877,89877,0,135
86878,89878,0,158
86879,89879,0,15
86880,89880,0,32
86881,89881,3,136
86882,89882,3,104
86883,89883,3,107
86884,89884,0,43
86885,89885,1,131
86886,89886,2,149
86887,89887,1,153
86888,89888,0,179
86889,89889,3,116
86890,89890,2,66
86891,89891,3,130
86892,89892,3,29
86893,89893,1,58
86894,89894,1,20
86895,89895,0,37
86896,89896,3,136
86897,89897,1,152
86898,89898,1,167
86899,89899,1,146
86900,89900,3,25
86901,89901,2,94
86902,89902,1,112
86903,89903,0,46
86904,89904,0,38
86905,89905,3,115
86906,89906,2,79
86907,89907,3,54
86908,89908,1,61
86909,89909,1,156
86910,89910,3,92
86911,89911,3,143
86912,89912,2,115
86913,89913,0,93
86914,89914,0,15
86915,89915,3,117
86916,89916,0,73
86917,89917,0,102
86918,89918,1,51
86919,89919,3,83
86920,89920,2,72
86921,89921,1,61
86922,89922,2,178
86923,89923,0,167
86924,89924,0,30
86925,89925,2,74
86926,89926,2,155
86927,89927,1,71
86928,89928,0,38
86929,89929,3,154
86930,89930,1,149
86931,89931,2,82
86932,89932,2,29
86933,89933,2,122
86934,89934,1,128
86935,89935,3,57
86936,89936,0,119
86937,89937,1,16
86938,89938,0,141
86939,89939,3,160
86940,89940,1,83
86941,89941,2,174
86942,89942,0,32
86943,89943,3,115
86944,89944,2,43
86945,89945,2,61
86946,89946,2,34
86947,89947,3,49
86948,89948,1,108
86949,89949,0,58
86950,89950,2,60
86951,89951,1,164
86952,89952,3,126
86953,89953,2,119
86954,89954,1,20
86955,89955,3,120
86956,89956,0,179
86957,89957,0,110
86958,89958,0,121
86959,89959,3,167
86960,89960,3,174
86961,89961,3,134
86962,89962,3,78
86963,89963,2,129
86964,89964,0,132
86965,89965,3,91
86966,89966,0,137
86967,89967,2,155
86968,89968,3,171
86969,89969,1,130
86970,89970,3,142
86971,89971,1,60
86972,89972,2,116
86973,89973,1,52
86974,89974,1,161
86975,89975,3,102
86976,89976,1,35
86977,89977,0,101
86978,89978,0,52
86979,89979,1,147
86980,89980,2,90
86981,89981,1,33
86982,89982,2,76
86983,89983,2,89
86984,89984,0,64
86985,89985,0,130
86986,89986,3,57
86987,89987,1,179
86988,89988,3,109
86989,89989,2,169
86990,89990,0,132
86991,89991,3,32
86992,89992,0,144
86993,89993,2,110
86994,89994,2,84
86995,89995,0,96
86996,89996,3,32
86997,89997,0,40
86998,89998,0,159
86999,89999,1,124
87000,90000,1,130
87001,90001,0,63
87002,90002,0,177
87003,90003,2,106
87004,90004,3,121
87005,90005,3,79
87006,90006,2,18
87007,90007,0,43
87008,90008,1,22
87009,90009,1,78
87010,90010,0,171
87011,90011,3,109
87012,90012,0,149
87013,90013,2,15
87014,90014,0,29
87015,90015,1,104
87016,90016,1,107
87017,90017,2,102
87018,90018,0,61
87019,90019,0,22
87020,90020,1,127
87021,90021,0,73
87022,90022,0,119
87023,90023,3,163
87024,90024,2,120
87025,90025,0,168
87026,90026,1,112
87027,90027,1,51
87028,90028,0,118
87029,90029,0,106
87030,90030,0,147
87031,90031,1,23
87032,90032,3,68
87033,90033,3,94
87034,90034,2,101
87035,90035,1,117
87036,90036,3,122
87037,90037,3,24
87038,90038,0,45
87039,90039,1,134
87040,90040,1,80
87041,90041,2,154
87042,90042,3,156
87043,90043,0,28
87044,90044,3,73
87045,90045,2,33
87046,90046,2,28
87047,90047,2,176
87048,90048,2,105
87049,90049,3,83
87050,90050,1,165
87051,90051,2,100
87052,90052,0,140
87053,90053,0,28
87054,90054,1,126
87055,90055,2,53
87056,90056,3,16
87057,90057,2,144
87058,90058,2,127
87059,90059,0,20
87060,90060,3,75
87061,90061,1,88
87062,90062,0,109
87063,90063,2,99
87064,90064,0,16
87065,90065,3,103
87066,90066,3,81
87067,90067,2,42
87068,90068,2,142
87069,90069,2,116
87070,90070,3,68
87071,90071,1,83
87072,90072,1,21
87073,90073,0,25
87074,90074,3,78
87075,90075,0,140
87076,90076,2,94
87077,90077,1,157
87078,90078,0,121
87079,90079,0,93
87080,90080,3,103
87081,90081,1,90
87082,90082,0,57
87083,90083,0,65
87084,90084,0,109
87085,90085,1,115
87086,90086,0,28
87087,90087,3,63
87088,90088,0,107
87089,90089,3,87
87090,90090,0,16
87091,90091,2,16
87092,90092,1,71
87093,90093,2,161
87094,90094,2,144
87095,90095,1,28
87096,90096,1,114
87097,90097,1,56
87098,90098,2,167
87099,90099,1,135
87100,90100,2,34
87101,90101,0,27
87102,90102,2,41
87103,90103,3,61
87104,90104,1,42
87105,90105,1,30
87106,90106,3,41
87107,90107,3,106
87108,90108,3,101
87109,90109,3,143
87110,90110,2,109
87111,90111,2,115
87112,90112,3,75
87113,90113,3,34
87114,90114,2,128
87115,90115,2,51
87116,90116,3,145
87117,90117,0,115
87118,90118,2,27
87119,90119,1,164
87120,90120,1,38
87121,90121,2,69
87122,90122,1,165
87123,90123,0,35
87124,90124,3,135
87125,90125,3,29
87126,90126,3,82
87127,90127,0,38
87128,90128,0,35
87129,90129,3,128
87130,90130,2,103
87131,90131,0,50
87132,90132,3,55
87133,90133,3,156
